obs,k,m,n,reference_pool,physical_rqmc,quotient_self_normalized,floor,paired_ratio
5,2,100,4096,1,0.06561828617677093,0.06743100435892169,0.06992764091929421,0.9731174376033015
5,2,100,16384,0,0.06879646397335457,0.06694603625254789,0.06992764091929421,1.0276405867231049
5,2,100,16384,1,0.06860324787599964,0.06795000610430482,0.06992764091929421,1.009613564577052
5,2,100,65536,0,0.06921006061658266,0.06709281357626118,0.06992764091929421,1.0315569869180536
5,2,100,65536,1,0.06891537402905526,0.06706015398858858,0.06992764091929421,1.0276650131280995
5,2,100,262144,0,0.06499210435198621,0.06544303587974538,0.06992764091929421,0.9931095567053494
5,2,100,262144,1,0.06617000061757862,0.06661751816763803,0.06992764091929421,0.9932822842644293
5,2,100,1048576,0,0.0669404607752338,0.06452349232246682,0.06992764091929421,1.037458735814977
5,2,100,1048576,1,0.06565209072623401,0.06480891165003459,0.06992764091929421,1.0130102335424571
5,2,100,4194304,0,0.06753738075103613,0.06532685157782417,0.06992764091929421,1.0338379872873338
5,2,100,4194304,1,0.06841746539026498,0.06595283097389742,0.06992764091929421,1.0373696531289613
5,2,500,1024,0,0.03476422526156532,0.03255388646273369,0.02863278177352624,1.0678978468933942
5,2,500,1024,1,0.03572377327429132,0.03292261369509769,0.02863278177352624,1.0850831469559397
5,2,500,4096,0,0.03296715162955226,0.033184793979953414,0.02863278177352624,0.9934415036437282
5,2,500,4096,1,0.03370459773484617,0.034137315722895946,0.02863278177352624,0.9873241941000197
5,2,500,16384,0,0.031733042883034794,0.03281638150316227,0.02863278177352624,0.9669878709807453
5,2,500,16384,1,0.033179411995224645,0.03217538790643144,0.02863278177352624,1.0312047236761523
5,2,500,65536,0,0.03227800032934175,0.033116712443875124,0.02863278177352624,0.9746740526869994
5,2,500,65536,1,0.03273481936715543,0.03353231152381611,0.02863278177352624,0.9762172030373072
5,2,500,262144,0,0.03337929841186853,0.031209039023764734,0.02863278177352624,1.0695394493387382
5,2,500,262144,1,0.034867429539747544,0.03232672408451875,0.02863278177352624,1.0785945847338592
5,2,500,1048576,0,0.032066414696816356,0.03129111682262055,0.02863278177352624,1.0247769320152658
