obs,k,m,method,n,reached,repeat,ms
258,4,100,quotient_self_normalized,1024,True,3,1.7495
258,4,100,quotient_self_normalized,1024,True,4,1.729042
259,4,100,quotient_self_normalized,1024,True,0,1.747791
259,4,100,quotient_self_normalized,1024,True,1,1.730583
259,4,100,quotient_self_normalized,1024,True,2,1.730166
259,4,100,quotient_self_normalized,1024,True,3,1.841292
259,4,100,quotient_self_normalized,1024,True,4,1.767666
259,4,100,physical_rqmc,4096,True,0,6.742791
259,4,100,physical_rqmc,4096,True,1,6.7015
259,4,100,physical_rqmc,4096,True,2,6.50825
259,4,100,physical_rqmc,4096,True,3,7.027375
259,4,100,physical_rqmc,4096,True,4,6.866875
260,4,100,physical_rqmc,1024,True,0,1.7935
260,4,100,physical_rqmc,1024,True,1,1.756833
260,4,100,physical_rqmc,1024,True,2,1.746542
260,4,100,physical_rqmc,1024,True,3,1.744792
260,4,100,physical_rqmc,1024,True,4,1.720584
260,4,100,quotient_self_normalized,1024,True,0,1.8275
260,4,100,quotient_self_normalized,1024,True,1,1.789875
260,4,100,quotient_self_normalized,1024,True,2,1.774625
260,4,100,quotient_self_normalized,1024,True,3,1.761667
260,4,100,quotient_self_normalized,1024,True,4,1.813042
261,4,100,physical_rqmc,1024,True,0,1.64375
261,4,100,physical_rqmc,1024,True,1,1.666542
261,4,100,physical_rqmc,1024,True,2,1.754958
261,4,100,physical_rqmc,1024,True,3,1.719375
261,4,100,physical_rqmc,1024,True,4,1.724333
261,4,100,quotient_self_normalized,1024,True,0,1.809292
261,4,100,quotient_self_normalized,1024,True,1,1.814291
261,4,100,quotient_self_normalized,1024,True,2,1.795083
261,4,100,quotient_self_normalized,1024,True,3,1.999292
261,4,100,quotient_self_normalized,1024,True,4,1.941584
262,4,100,quotient_self_normalized,1024,True,0,1.76125
262,4,100,quotient_self_normalized,1024,True,1,1.77225
262,4,100,quotient_self_normalized,1024,True,2,1.745791
262,4,100,quotient_self_normalized,1024,True,3,1.733
262,4,100,quotient_self_normalized,1024,True,4,1.751958
262,4,100,physical_rqmc,4096,True,0,6.924042
262,4,100,physical_rqmc,4096,True,1,6.98075
262,4,100,physical_rqmc,4096,True,2,7.346166
262,4,100,physical_rqmc,4096,True,3,8.19425
262,4,100,physical_rqmc,4096,True,4,7.212125
263,4,100,physical_rqmc,1024,True,0,1.817417
263,4,100,physical_rqmc,1024,True,1,1.776542
263,4,100,physical_rqmc,1024,True,2,1.779459
263,4,100,physical_rqmc,1024,True,3,1.765292
263,4,100,physical_rqmc,1024,True,4,1.791458
263,4,100,quotient_self_normalized,1024,True,0,1.816791
263,4,100,quotient_self_normalized,1024,True,1,1.823875
263,4,100,quotient_self_normalized,1024,True,2,1.834459
263,4,100,quotient_self_normalized,1024,True,3,1.810791
263,4,100,quotient_self_normalized,1024,True,4,1.806416
264,4,100,quotient_self_normalized,1024,True,0,1.900292
264,4,100,quotient_self_normalized,1024,True,1,1.840583
264,4,100,quotient_self_normalized,1024,True,2,1.815292
264,4,100,quotient_self_normalized,1024,True,3,1.858
264,4,100,quotient_self_normalized,1024,True,4,1.812084
264,4,100,physical_rqmc,1024,True,0,1.777375
264,4,100,physical_rqmc,1024,True,1,1.805083
264,4,100,physical_rqmc,1024,True,2,1.996125
264,4,100,physical_rqmc,1024,True,3,1.851916
264,4,100,physical_rqmc,1024,True,4,1.81275
265,4,100,physical_rqmc,4096,True,0,7.024
265,4,100,physical_rqmc,4096,True,1,6.841
265,4,100,physical_rqmc,4096,True,2,6.949667
265,4,100,physical_rqmc,4096,True,3,6.709125
265,4,100,physical_rqmc,4096,True,4,6.697292
265,4,100,quotient_self_normalized,1024,True,0,1.762
265,4,100,quotient_self_normalized,1024,True,1,1.879125
265,4,100,quotient_self_normalized,1024,True,2,2.315083
265,4,100,quotient_self_normalized,1024,True,3,1.705417
265,4,100,quotient_self_normalized,1024,True,4,1.759958
266,4,100,quotient_self_normalized,1024,True,0,1.789333
266,4,100,quotient_self_normalized,1024,True,1,1.741292
266,4,100,quotient_self_normalized,1024,True,2,1.763458
266,4,100,quotient_self_normalized,1024,True,3,1.74025
266,4,100,quotient_self_normalized,1024,True,4,1.749584
266,4,100,physical_rqmc,16384,True,0,26.170584
266,4,100,physical_rqmc,16384,True,1,26.004209
266,4,100,physical_rqmc,16384,True,2,26.389
266,4,100,physical_rqmc,16384,True,3,26.035375
266,4,100,physical_rqmc,16384,True,4,26.173666
267,4,100,physical_rqmc,4096,True,0,6.62675
267,4,100,physical_rqmc,4096,True,1,6.427125
267,4,100,physical_rqmc,4096,True,2,6.736875
267,4,100,physical_rqmc,4096,True,3,6.558042
267,4,100,physical_rqmc,4096,True,4,6.678459
267,4,100,quotient_self_normalized,1024,True,0,1.619208
267,4,100,quotient_self_normalized,1024,True,1,1.77675
267,4,100,quotient_self_normalized,1024,True,2,1.746875
267,4,100,quotient_self_normalized,1024,True,3,1.7995
267,4,100,quotient_self_normalized,1024,True,4,1.848125
268,4,100,physical_rqmc,4096,True,0,7.225583
268,4,100,physical_rqmc,4096,True,1,6.993458
268,4,100,physical_rqmc,4096,True,2,6.795958
268,4,100,physical_rqmc,4096,True,3,6.841041
268,4,100,physical_rqmc,4096,True,4,6.928333
268,4,100,quotient_self_normalized,1024,True,0,1.873834
268,4,100,quotient_self_normalized,1024,True,1,1.794208
268,4,100,quotient_self_normalized,1024,True,2,1.818541
268,4,100,quotient_self_normalized,1024,True,3,1.796625
268,4,100,quotient_self_normalized,1024,True,4,1.824042
269,4,100,physical_rqmc,262144,True,0,416.724542
269,4,100,physical_rqmc,262144,True,1,410.446834
269,4,100,physical_rqmc,262144,True,2,413.410917
269,4,100,physical_rqmc,262144,True,3,414.687084
269,4,100,physical_rqmc,262144,True,4,419.884666
269,4,100,quotient_self_normalized,1024,True,0,2.182125
269,4,100,quotient_self_normalized,1024,True,1,1.848708
269,4,100,quotient_self_normalized,1024,True,2,1.831375
269,4,100,quotient_self_normalized,1024,True,3,1.847291
269,4,100,quotient_self_normalized,1024,True,4,1.821208
270,4,100,physical_rqmc,4096,True,0,7.204708
270,4,100,physical_rqmc,4096,True,1,7.118708
270,4,100,physical_rqmc,4096,True,2,7.252459
270,4,100,physical_rqmc,4096,True,3,7.055625
270,4,100,physical_rqmc,4096,True,4,7.020167
270,4,100,quotient_self_normalized,1024,True,0,1.860459
270,4,100,quotient_self_normalized,1024,True,1,1.827959
270,4,100,quotient_self_normalized,1024,True,2,1.995417
270,4,100,quotient_self_normalized,1024,True,3,1.857667
270,4,100,quotient_self_normalized,1024,True,4,1.972917
271,4,100,physical_rqmc,4096,True,0,7.027458
271,4,100,physical_rqmc,4096,True,1,7.113667
271,4,100,physical_rqmc,4096,True,2,7.308375
271,4,100,physical_rqmc,4096,True,3,7.467083
271,4,100,physical_rqmc,4096,True,4,8.287458
271,4,100,quotient_self_normalized,1024,True,0,1.964041
271,4,100,quotient_self_normalized,1024,True,1,1.911542
271,4,100,quotient_self_normalized,1024,True,2,1.823417
271,4,100,quotient_self_normalized,1024,True,3,1.838417
271,4,100,quotient_self_normalized,1024,True,4,1.858417
272,4,100,quotient_self_normalized,1024,True,0,1.855
272,4,100,quotient_self_normalized,1024,True,1,1.824375
272,4,100,quotient_self_normalized,1024,True,2,1.883125
272,4,100,quotient_self_normalized,1024,True,3,1.863166
272,4,100,quotient_self_normalized,1024,True,4,1.803875
272,4,100,physical_rqmc,65536,True,0,104.024917
272,4,100,physical_rqmc,65536,True,1,107.099042
272,4,100,physical_rqmc,65536,True,2,109.538292
272,4,100,physical_rqmc,65536,True,3,113.526167
272,4,100,physical_rqmc,65536,True,4,114.602541
273,4,100,quotient_self_normalized,1024,True,0,2.056042
273,4,100,quotient_self_normalized,1024,True,1,1.946792
273,4,100,quotient_self_normalized,1024,True,2,1.844541
273,4,100,quotient_self_normalized,1024,True,3,1.843792
273,4,100,quotient_self_normalized,1024,True,4,1.845584
273,4,100,physical_rqmc,262144,True,0,414.863959
273,4,100,physical_rqmc,262144,True,1,416.909
273,4,100,physical_rqmc,262144,True,2,410.07875
273,4,100,physical_rqmc,262144,True,3,416.9075
273,4,100,physical_rqmc,262144,True,4,412.059625
274,4,100,quotient_self_normalized,1024,True,0,1.970125
274,4,100,quotient_self_normalized,1024,True,1,1.802792
274,4,100,quotient_self_normalized,1024,True,2,1.843333
274,4,100,quotient_self_normalized,1024,True,3,1.883875
274,4,100,quotient_self_normalized,1024,True,4,1.8415
274,4,100,physical_rqmc,65536,True,0,105.785792
274,4,100,physical_rqmc,65536,True,1,104.359125
274,4,100,physical_rqmc,65536,True,2,103.783125
274,4,100,physical_rqmc,65536,True,3,105.653292
274,4,100,physical_rqmc,65536,True,4,105.071292
275,4,100,quotient_self_normalized,1024,True,0,1.892917
275,4,100,quotient_self_normalized,1024,True,1,1.851458
275,4,100,quotient_self_normalized,1024,True,2,1.833042
275,4,100,quotient_self_normalized,1024,True,3,1.878625
275,4,100,quotient_self_normalized,1024,True,4,1.882209
275,4,100,physical_rqmc,65536,True,0,108.853208
275,4,100,physical_rqmc,65536,True,1,105.854125
275,4,100,physical_rqmc,65536,True,2,104.230791
275,4,100,physical_rqmc,65536,True,3,105.67775
275,4,100,physical_rqmc,65536,True,4,104.827333
276,4,100,physical_rqmc,1048576,True,0,1668.5385
276,4,100,physical_rqmc,1048576,True,1,1655.431167
276,4,100,physical_rqmc,1048576,True,2,1715.734959
276,4,100,physical_rqmc,1048576,True,3,1674.574875
276,4,100,physical_rqmc,1048576,True,4,1697.241375
276,4,100,quotient_self_normalized,1024,True,0,1.949375
276,4,100,quotient_self_normalized,1024,True,1,2.0545
276,4,100,quotient_self_normalized,1024,True,2,1.998083
276,4,100,quotient_self_normalized,1024,True,3,1.897042
276,4,100,quotient_self_normalized,1024,True,4,1.885667
277,4,100,quotient_self_normalized,1024,True,0,1.910208
277,4,100,quotient_self_normalized,1024,True,1,1.914959
277,4,100,quotient_self_normalized,1024,True,2,1.922458
277,4,100,quotient_self_normalized,1024,True,3,1.917167
277,4,100,quotient_self_normalized,1024,True,4,1.929542
277,4,100,physical_rqmc,4096,True,0,6.997167
277,4,100,physical_rqmc,4096,True,1,6.891916
277,4,100,physical_rqmc,4096,True,2,6.964084
277,4,100,physical_rqmc,4096,True,3,6.789667
277,4,100,physical_rqmc,4096,True,4,6.806583
278,4,100,quotient_self_normalized,1024,True,0,1.760875
278,4,100,quotient_self_normalized,1024,True,1,2.013917
278,4,100,quotient_self_normalized,1024,True,2,1.977791
278,4,100,quotient_self_normalized,1024,True,3,1.843709
278,4,100,quotient_self_normalized,1024,True,4,1.889833
278,4,100,physical_rqmc,1024,True,0,1.796125
278,4,100,physical_rqmc,1024,True,1,1.788875
278,4,100,physical_rqmc,1024,True,2,1.794375
278,4,100,physical_rqmc,1024,True,3,1.8035
278,4,100,physical_rqmc,1024,True,4,1.783375
279,4,100,quotient_self_normalized,1024,True,0,1.853958
279,4,100,quotient_self_normalized,1024,True,1,1.82725
279,4,100,quotient_self_normalized,1024,True,2,1.836917
279,4,100,quotient_self_normalized,1024,True,3,1.82925
279,4,100,quotient_self_normalized,1024,True,4,1.84
279,4,100,physical_rqmc,1024,True,0,1.797583
279,4,100,physical_rqmc,1024,True,1,1.917375
279,4,100,physical_rqmc,1024,True,2,1.852084
279,4,100,physical_rqmc,1024,True,3,1.800708
279,4,100,physical_rqmc,1024,True,4,1.78025
280,4,100,quotient_self_normalized,4096,True,0,7.109791
280,4,100,quotient_self_normalized,4096,True,1,6.877834
280,4,100,quotient_self_normalized,4096,True,2,7.122042
280,4,100,quotient_self_normalized,4096,True,3,7.064083
280,4,100,quotient_self_normalized,4096,True,4,7.320208
280,4,100,physical_rqmc,262144,True,0,430.375375
280,4,100,physical_rqmc,262144,True,1,413.279042
280,4,100,physical_rqmc,262144,True,2,411.136125
280,4,100,physical_rqmc,262144,True,3,418.212166
280,4,100,physical_rqmc,262144,True,4,421.450209
281,4,100,quotient_self_normalized,1024,True,0,2.04675
281,4,100,quotient_self_normalized,1024,True,1,1.785625
281,4,100,quotient_self_normalized,1024,True,2,1.856917
281,4,100,quotient_self_normalized,1024,True,3,1.901208
281,4,100,quotient_self_normalized,1024,True,4,1.900333
281,4,100,physical_rqmc,1048576,True,0,1766.99925
281,4,100,physical_rqmc,1048576,True,1,1835.567708
281,4,100,physical_rqmc,1048576,True,2,1699.022375
281,4,100,physical_rqmc,1048576,True,3,1663.720917
281,4,100,physical_rqmc,1048576,True,4,1689.390833
282,4,100,physical_rqmc,1048576,True,0,1642.823916
282,4,100,physical_rqmc,1048576,True,1,1651.470708
282,4,100,physical_rqmc,1048576,True,2,1678.629792
282,4,100,physical_rqmc,1048576,True,3,1831.135459
282,4,100,physical_rqmc,1048576,True,4,1929.607417
282,4,100,quotient_self_normalized,1024,True,0,2.500917
282,4,100,quotient_self_normalized,1024,True,1,3.0935
282,4,100,quotient_self_normalized,1024,True,2,2.382
282,4,100,quotient_self_normalized,1024,True,3,2.288833
282,4,100,quotient_self_normalized,1024,True,4,2.98525
283,4,100,physical_rqmc,1048576,True,0,1749.914375
283,4,100,physical_rqmc,1048576,True,1,1658.061042
283,4,100,physical_rqmc,1048576,True,2,1679.419875
283,4,100,physical_rqmc,1048576,True,3,1657.665083
283,4,100,physical_rqmc,1048576,True,4,1673.994958
283,4,100,quotient_self_normalized,4096,True,0,6.973792
283,4,100,quotient_self_normalized,4096,True,1,7.359375
283,4,100,quotient_self_normalized,4096,True,2,7.1895
283,4,100,quotient_self_normalized,4096,True,3,7.641917
283,4,100,quotient_self_normalized,4096,True,4,7.173875
284,4,100,physical_rqmc,1048576,True,0,1667.634791
284,4,100,physical_rqmc,1048576,True,1,1661.168416
284,4,100,physical_rqmc,1048576,True,2,1665.589708
284,4,100,physical_rqmc,1048576,True,3,1705.521958
284,4,100,physical_rqmc,1048576,True,4,1683.8815
284,4,100,quotient_self_normalized,16384,True,0,26.809666
284,4,100,quotient_self_normalized,16384,True,1,26.679125
284,4,100,quotient_self_normalized,16384,True,2,26.688958
284,4,100,quotient_self_normalized,16384,True,3,26.961666
284,4,100,quotient_self_normalized,16384,True,4,26.6075
285,4,100,physical_rqmc,4194304,False,0,6991.629292
285,4,100,physical_rqmc,4194304,False,1,7061.465375
285,4,100,physical_rqmc,4194304,False,2,7131.34825
285,4,100,physical_rqmc,4194304,False,3,6906.319167
285,4,100,physical_rqmc,4194304,False,4,6798.6255
285,4,100,quotient_self_normalized,1048576,True,0,1796.138667
285,4,100,quotient_self_normalized,1048576,True,1,1740.207208
285,4,100,quotient_self_normalized,1048576,True,2,1749.684958
285,4,100,quotient_self_normalized,1048576,True,3,1817.042916
285,4,100,quotient_self_normalized,1048576,True,4,1839.472792
286,4,100,physical_rqmc,262144,True,0,431.322666
286,4,100,physical_rqmc,262144,True,1,444.55625
286,4,100,physical_rqmc,262144,True,2,465.061541
286,4,100,physical_rqmc,262144,True,3,460.240125
286,4,100,physical_rqmc,262144,True,4,481.093
286,4,100,quotient_self_normalized,4096,True,0,10.165708
286,4,100,quotient_self_normalized,4096,True,1,9.383959
286,4,100,quotient_self_normalized,4096,True,2,13.547
286,4,100,quotient_self_normalized,4096,True,3,9.487417
286,4,100,quotient_self_normalized,4096,True,4,11.2035
287,4,100,physical_rqmc,1048576,True,0,1722.438542
287,4,100,physical_rqmc,1048576,True,1,1792.802375
287,4,100,physical_rqmc,1048576,True,2,1841.877458
287,4,100,physical_rqmc,1048576,True,3,1755.1285
287,4,100,physical_rqmc,1048576,True,4,1805.595916
287,4,100,quotient_self_normalized,1024,True,0,2.158042
287,4,100,quotient_self_normalized,1024,True,1,1.928708
287,4,100,quotient_self_normalized,1024,True,2,2.020292
287,4,100,quotient_self_normalized,1024,True,3,3.122083
287,4,100,quotient_self_normalized,1024,True,4,2.204125
